Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Holiday/Promotion,Year,Month,Day,DayOfWeek,NET_PRICE,Price_Diff,Price_Ratio,units_sold_lag_1,units_sold_lag_2,units_sold_lag_3,units_sold_lag_7,units_sold_lag_14,units_sold_lag_30,units_sold_lag_365,sales_roll_mean_7,sales_roll_mean_30,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_NEW_Spring,Seasonality_NEW_Summer,Seasonality_NEW_Winter
2022-07-07,S005,P0014,414,308,40,62.48,10,0,2022,7,7,3,56.232,2.7099999999999937,1.0453404718085995,16.0,53.0,331.0,95.0,166.0,66.0,,102.0,102.13333333333334,0,1,0,0,1,0,0,0,1,0,0,1,0
2022-07-08,S005,P0014,347,26,133,81.03,0,0,2022,7,8,4,81.03,0.6500000000000057,1.0080865887036576,308.0,16.0,53.0,79.0,64.0,7.0,,132.42857142857142,110.2,1,0,0,0,1,0,0,0,0,1,0,1,0
2022-07-09,S005,P0014,179,97,173,93.44,5,1,2022,7,9,5,88.768,1.25,1.0135589543334418,26.0,308.0,16.0,117.0,16.0,46.0,,124.85714285714286,110.83333333333333,1,0,0,0,0,0,0,0,0,1,0,1,0
2022-07-10,S005,P0014,442,79,123,98.32,0,1,2022,7,10,6,98.32,3.809999999999988,1.0403131943709658,97.0,26.0,308.0,23.0,48.0,291.0,,122.0,112.53333333333333,0,1,0,0,0,0,1,1,0,0,0,1,0
2022-07-11,S005,P0014,56,25,100,64.4,15,0,2022,7,11,0,54.74,-1.3399999999999892,0.9796166717371465,79.0,97.0,26.0,331.0,60.0,82.0,,130.0,105.46666666666667,1,0,0,0,1,0,0,0,1,0,0,1,0
2022-07-12,S005,P0014,264,87,99,45.51,5,1,2022,7,12,1,43.2345,-4.310000000000002,0.9134885588117222,25.0,79.0,97.0,53.0,19.0,13.0,,86.28571428571429,103.56666666666666,0,0,0,0,0,0,1,0,1,0,0,1,0
2022-07-13,S005,P0014,376,335,98,78.14,5,0,2022,7,13,2,74.233,-4.159999999999997,0.9494532199270961,87.0,25.0,79.0,16.0,143.0,8.0,,91.14285714285714,106.03333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-07-14,S005,P0014,360,335,65,86.04,10,1,2022,7,14,3,77.436,-1.1999999999999886,0.9862448418156811,335.0,87.0,25.0,308.0,95.0,163.0,,136.71428571428572,116.93333333333334,0,0,0,1,0,0,0,1,0,0,0,1,0
2022-07-15,S005,P0014,181,176,49,77.99,10,0,2022,7,15,4,70.191,-3.25,0.9599950763170851,335.0,335.0,87.0,26.0,79.0,195.0,,140.57142857142858,122.66666666666667,0,0,0,0,0,1,0,1,0,0,0,1,0
2022-07-16,S005,P0014,471,15,196,44.62,10,1,2022,7,16,5,40.158,3.4099999999999966,1.0827469060907546,176.0,335.0,335.0,97.0,117.0,38.0,,162.0,122.03333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0
2022-07-17,S005,P0014,323,89,170,99.94,15,0,2022,7,17,6,84.949,2.789999999999992,1.028718476582604,15.0,176.0,335.0,79.0,23.0,283.0,,150.28571428571428,121.26666666666667,0,0,0,0,1,0,0,1,0,0,0,1,0
2022-07-18,S005,P0014,489,243,68,10.56,0,0,2022,7,18,0,10.56,-0.6199999999999992,0.9445438282647586,89.0,15.0,176.0,25.0,331.0,316.0,,151.71428571428572,114.8,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-07-19,S005,P0014,330,147,33,77.21,0,0,2022,7,19,1,77.21,-4.430000000000007,0.9457373836354728,243.0,89.0,15.0,87.0,53.0,156.0,,182.85714285714286,112.36666666666666,0,0,0,1,0,0,1,0,0,1,0,1,0
2022-07-20,S005,P0014,71,5,48,59.08,0,0,2022,7,20,2,59.08,-0.12000000000000455,0.9979729729729729,147.0,243.0,89.0,335.0,16.0,13.0,,191.42857142857142,112.06666666666666,1,0,0,0,0,0,0,0,0,1,0,1,0
2022-07-21,S005,P0014,487,452,121,94.41,15,1,2022,7,21,3,80.24849999999999,3.9599999999999937,1.0437810945273631,5.0,147.0,243.0,335.0,308.0,106.0,,144.28571428571428,111.8,1,0,0,0,0,1,0,0,0,1,0,1,0
2022-07-22,S005,P0014,130,18,119,22.39,0,0,2022,7,22,4,22.39,0.6999999999999993,1.032272936837252,452.0,5.0,147.0,176.0,26.0,51.0,,161.0,123.33333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0
2022-07-23,S005,P0014,76,10,124,18.97,5,0,2022,7,23,5,18.0215,-2.0700000000000003,0.901615969581749,18.0,452.0,5.0,15.0,97.0,166.0,,138.42857142857142,122.23333333333333,0,0,1,0,1,0,0,0,0,0,0,1,0
2022-07-24,S005,P0014,403,106,79,59.62,20,0,2022,7,24,6,47.696,2.1599999999999966,1.03759136790811,10.0,18.0,452.0,89.0,79.0,64.0,,137.71428571428572,117.03333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-07-25,S005,P0014,309,278,158,88.45,0,0,2022,7,25,0,88.45,0.4200000000000017,1.0047711007611042,106.0,10.0,18.0,243.0,25.0,16.0,,140.14285714285714,118.43333333333334,1,0,0,0,0,0,1,0,0,0,0,1,0
2022-07-26,S005,P0014,316,224,100,78.46,0,0,2022,7,26,1,78.46,0.39000000000000057,1.004995516843858,278.0,106.0,10.0,147.0,87.0,48.0,,145.14285714285714,127.16666666666667,0,1,0,0,0,0,1,0,0,1,0,1,0
2022-07-27,S005,P0014,111,2,96,31.8,0,1,2022,7,27,2,31.8,2.7600000000000016,1.0950413223140496,224.0,278.0,106.0,5.0,335.0,60.0,,156.14285714285714,133.03333333333333,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-07-28,S005,P0014,373,367,69,57.32,10,1,2022,7,28,3,51.588,-0.5499999999999972,0.9904959391740108,2.0,224.0,278.0,452.0,335.0,19.0,,155.71428571428572,131.1,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-07-29,S005,P0014,415,256,37,54.74,15,0,2022,7,29,4,46.529,-4.799999999999997,0.9193819281155526,367.0,2.0,224.0,18.0,176.0,143.0,,143.57142857142858,142.7,1,0,0,0,0,0,0,1,0,0,0,1,0
2022-07-30,S005,P0014,463,234,174,38.69,20,1,2022,7,30,5,30.951999999999998,1.9899999999999949,1.0542234332425067,256.0,367.0,2.0,10.0,15.0,95.0,,177.57142857142858,146.46666666666667,1,0,0,0,0,1,0,0,1,0,0,1,0
2022-07-31,S005,P0014,169,58,152,57.54,10,1,2022,7,31,6,51.786,4.630000000000003,1.0875070875070876,234.0,256.0,367.0,106.0,89.0,79.0,,209.57142857142858,151.1,0,0,0,1,0,0,0,0,0,1,0,1,0
2022-08-01,S005,P0014,279,105,73,85.44,0,1,2022,8,1,0,85.44,2.319999999999993,1.0279114533205005,58.0,234.0,256.0,278.0,243.0,117.0,,202.71428571428572,150.4,0,0,0,0,0,0,0,1,0,0,0,1,0
2022-08-02,S005,P0014,128,121,125,14.14,10,0,2022,8,2,1,12.726,-2.4299999999999997,0.8533494266747134,105.0,58.0,234.0,224.0,147.0,23.0,,178.0,150.0,1,0,0,0,0,0,0,0,0,1,0,1,0
2022-08-03,S005,P0014,329,287,183,65.77,0,0,2022,8,3,2,65.77,3.5899999999999963,1.0577356063042778,121.0,105.0,58.0,2.0,5.0,331.0,,163.28571428571428,153.26666666666668,1,0,0,0,0,0,1,0,0,0,0,1,0
2022-08-04,S005,P0014,236,184,169,79.43,20,0,2022,8,4,3,63.54400000000001,3.3400000000000034,1.0438953870416612,287.0,121.0,105.0,367.0,452.0,53.0,,204.0,151.8,0,0,0,0,0,1,0,0,1,0,0,1,0
2022-08-05,S005,P0014,441,85,81,82.01,10,0,2022,8,5,4,73.80900000000001,0.5900000000000034,1.0072463768115942,184.0,287.0,121.0,256.0,18.0,16.0,,177.85714285714286,156.16666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0
2022-08-06,S005,P0014,51,48,164,84.78,20,0,2022,8,6,5,67.824,2.6500000000000057,1.0322659198831121,85.0,184.0,287.0,234.0,10.0,308.0,,153.42857142857142,158.46666666666667,1,0,0,0,0,0,1,0,0,1,0,1,0
2022-08-07,S005,P0014,335,146,162,90.56,15,0,2022,8,7,6,76.976,3.6400000000000006,1.0418775885872067,48.0,85.0,184.0,58.0,106.0,26.0,,126.85714285714286,149.8,0,0,0,0,0,0,0,0,0,1,0,1,0
2022-08-08,S005,P0014,500,365,107,99.59,10,1,2022,8,8,0,89.631,0.4200000000000017,1.0042351517596046,146.0,48.0,85.0,105.0,278.0,97.0,,139.42857142857142,153.8,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-08-09,S005,P0014,393,68,63,69.49,5,0,2022,8,9,1,66.01549999999999,-4.910000000000011,0.9340053763440859,365.0,146.0,48.0,121.0,224.0,79.0,,176.57142857142858,162.73333333333332,0,0,0,0,0,0,0,1,0,0,0,1,0
2022-08-10,S005,P0014,323,318,175,27.86,0,1,2022,8,10,2,27.86,-4.759999999999998,0.8540772532188842,68.0,365.0,146.0,287.0,2.0,25.0,,169.0,162.36666666666667,0,0,0,1,0,0,1,0,1,0,0,1,0
2022-08-11,S005,P0014,324,60,31,51.15,10,1,2022,8,11,3,46.035,4.530000000000001,1.0971685971685972,318.0,68.0,365.0,184.0,367.0,87.0,,173.42857142857142,172.13333333333333,0,1,0,0,0,0,1,0,0,1,0,1,0
2022-08-12,S005,P0014,130,6,186,22.99,20,0,2022,8,12,4,18.392,4.549999999999997,1.2467462039045552,60.0,318.0,68.0,85.0,256.0,335.0,,155.71428571428572,171.23333333333332,1,0,0,0,0,0,1,0,1,0,0,1,0
2022-08-13,S005,P0014,313,174,190,40.88,0,0,2022,8,13,5,40.88,-1.1999999999999957,0.9714828897338404,6.0,60.0,318.0,48.0,234.0,335.0,,144.42857142857142,160.26666666666668,0,1,0,0,0,0,1,0,1,0,0,1,0
2022-08-14,S005,P0014,255,52,77,72.07,10,1,2022,8,14,6,64.863,-4.760000000000005,0.9380450344917349,174.0,6.0,60.0,146.0,58.0,176.0,,162.42857142857142,154.9,0,0,0,1,0,1,0,0,0,0,0,1,0
2022-08-15,S005,P0014,291,239,61,40.11,0,0,2022,8,15,0,40.11,0.5499999999999972,1.0139029322548028,52.0,174.0,6.0,365.0,105.0,15.0,,149.0,150.76666666666668,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-08-16,S005,P0014,188,39,170,73.94,10,0,2022,8,16,1,66.546,-2.3799999999999955,0.9688155136268345,239.0,52.0,174.0,68.0,121.0,89.0,,131.0,158.23333333333332,0,0,1,0,0,1,0,0,0,0,0,1,0
2022-08-17,S005,P0014,492,418,83,30.37,0,0,2022,8,17,2,30.37,-3.169999999999998,0.9054859868813357,39.0,239.0,52.0,318.0,287.0,243.0,,126.85714285714286,156.56666666666666,0,0,0,1,0,0,1,0,0,1,0,1,0
2022-08-18,S005,P0014,486,62,50,85.74,0,0,2022,8,18,3,85.74,3.089999999999989,1.037386569872958,418.0,39.0,239.0,60.0,184.0,147.0,,141.14285714285714,162.4,0,0,0,0,1,0,0,0,0,1,0,1,0
2022-08-19,S005,P0014,498,264,134,19.1,15,0,2022,8,19,4,16.235,-3.979999999999997,0.8275563258232237,62.0,418.0,39.0,6.0,85.0,5.0,,141.42857142857142,159.56666666666666,0,0,1,0,0,1,0,0,0,0,0,1,0
2022-08-20,S005,P0014,378,171,33,71.01,10,0,2022,8,20,5,63.909000000000006,2.240000000000009,1.0325723425912463,264.0,62.0,418.0,174.0,48.0,452.0,,178.28571428571428,168.2,0,1,0,0,0,1,0,1,0,0,0,1,0
2022-08-21,S005,P0014,132,83,169,38.37,0,1,2022,8,21,6,38.37,-4.510000000000005,0.8948227611940297,171.0,264.0,62.0,52.0,146.0,18.0,,177.85714285714286,158.83333333333334,0,1,0,0,1,0,0,1,0,0,0,1,0
2022-08-22,S005,P0014,173,80,114,40.2,10,1,2022,8,22,0,36.18000000000001,2.450000000000003,1.0649006622516557,83.0,171.0,264.0,239.0,365.0,10.0,,182.28571428571428,161.0,0,1,0,0,0,0,1,0,1,0,0,1,0
2022-08-23,S005,P0014,174,27,193,57.38,10,0,2022,8,23,1,51.642,-4.3799999999999955,0.9290803108808291,80.0,83.0,171.0,39.0,68.0,106.0,,159.57142857142858,163.33333333333334,0,0,1,0,0,0,0,0,0,0,0,1,0
2022-08-24,S005,P0014,405,5,91,50.53,5,1,2022,8,24,2,48.003499999999995,0.13000000000000256,1.002579365079365,27.0,80.0,83.0,418.0,318.0,278.0,,157.85714285714286,160.7,0,0,0,0,0,0,1,1,0,0,0,1,0
2022-08-25,S005,P0014,316,202,72,92.5,10,1,2022,8,25,3,83.25,1.2900000000000063,1.0141431860541608,5.0,27.0,80.0,62.0,60.0,224.0,,98.85714285714286,151.6,0,0,0,0,0,0,0,0,0,1,0,1,0
2022-08-26,S005,P0014,281,127,200,72.39,15,1,2022,8,26,4,61.5315,4.989999999999995,1.0740356083086053,202.0,5.0,27.0,264.0,6.0,2.0,,118.85714285714286,150.86666666666667,0,1,0,0,0,1,0,1,0,0,0,1,0
2022-08-27,S005,P0014,386,361,38,85.06,20,0,2022,8,27,5,68.048,-3.8900000000000006,0.9562675660483417,127.0,202.0,5.0,171.0,174.0,367.0,,99.28571428571429,155.03333333333333,0,0,1,0,0,0,1,0,0,0,0,1,0
2022-08-28,S005,P0014,93,67,133,79.86,10,0,2022,8,28,6,71.874,2.1299999999999955,1.0274025472790427,361.0,127.0,202.0,83.0,52.0,256.0,,126.42857142857143,154.83333333333334,1,0,0,0,0,1,0,1,0,0,0,1,0
2022-08-29,S005,P0014,475,381,34,60.94,0,0,2022,8,29,0,60.94,2.3599999999999994,1.0402867872994195,67.0,361.0,127.0,80.0,239.0,234.0,,124.14285714285714,148.53333333333333,0,0,1,0,0,0,1,1,0,0,0,1,0
2022-08-30,S005,P0014,92,48,154,81.93,10,0,2022,8,30,1,73.73700000000001,-4.75,0.9452007383479465,381.0,67.0,361.0,27.0,39.0,58.0,,167.14285714285714,153.43333333333334,0,0,1,0,0,1,0,1,0,0,0,1,0
2022-08-31,S005,P0014,163,34,97,92.59,15,1,2022,8,31,2,78.7015,1.0799999999999983,1.0118019888536771,48.0,381.0,67.0,5.0,418.0,105.0,,170.14285714285714,153.1,0,1,0,0,0,0,1,0,0,1,0,1,0
2022-09-01,S005,P0014,299,149,61,92.07,0,0,2022,9,1,3,92.07,0.3299999999999983,1.0035971223021583,34.0,48.0,381.0,202.0,62.0,121.0,,174.28571428571428,150.73333333333332,1,0,0,0,1,0,0,0,1,0,0,0,0
2022-09-02,S005,P0014,165,82,27,25.27,20,0,2022,9,2,4,20.216,-1.240000000000002,0.9532251980384759,149.0,34.0,48.0,127.0,264.0,287.0,,166.71428571428572,151.66666666666666,0,0,0,1,0,0,1,1,0,0,0,0,0
2022-09-03,S005,P0014,304,83,185,73.21,15,1,2022,9,3,5,62.22849999999999,2.6400000000000006,1.0374096641632422,82.0,149.0,34.0,361.0,171.0,184.0,,160.28571428571428,144.83333333333334,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-09-04,S005,P0014,368,277,104,14.63,5,1,2022,9,4,6,13.8985,-3.74,0.7964071856287425,83.0,82.0,149.0,67.0,83.0,85.0,,120.57142857142857,141.46666666666667,0,0,1,0,1,0,0,1,0,0,0,0,0
2022-09-05,S005,P0014,175,17,175,54.47,10,0,2022,9,5,0,49.023,-3.25,0.9436936936936937,277.0,83.0,82.0,381.0,80.0,48.0,,150.57142857142858,147.86666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-09-06,S005,P0014,105,63,112,17.72,5,1,2022,9,6,1,16.834,3.5299999999999994,1.24876673713883,17.0,277.0,83.0,48.0,27.0,146.0,,98.57142857142857,146.83333333333334,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-09-07,S005,P0014,332,115,187,46.89,20,1,2022,9,7,2,37.512,-1.4200000000000017,0.9706064996895053,63.0,17.0,277.0,34.0,5.0,365.0,,100.71428571428571,144.06666666666666,0,0,1,0,0,0,1,0,0,1,0,0,0
2022-09-08,S005,P0014,378,260,42,76.36,5,1,2022,9,8,3,72.542,0.37999999999999545,1.005001316135825,115.0,63.0,17.0,149.0,202.0,68.0,,112.28571428571429,135.73333333333332,0,0,1,0,0,0,1,1,0,0,0,0,0
2022-09-09,S005,P0014,467,419,97,78.91,15,1,2022,9,9,4,67.0735,-4.060000000000002,0.9510666505966011,260.0,115.0,63.0,82.0,127.0,318.0,,128.14285714285714,142.13333333333333,0,0,0,1,0,1,0,0,1,0,0,0,0
2022-09-10,S005,P0014,468,154,75,38.79,0,0,2022,9,10,5,38.79,-1.2000000000000028,0.969992498124531,419.0,260.0,115.0,83.0,361.0,60.0,,176.28571428571428,145.5,0,1,0,0,0,0,0,0,0,1,0,0,0
2022-09-11,S005,P0014,446,75,73,89.04,10,1,2022,9,11,6,80.13600000000001,1.9300000000000068,1.0221558948455975,154.0,419.0,260.0,277.0,67.0,6.0,,186.42857142857142,148.63333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-09-12,S005,P0014,133,32,72,46.22,5,0,2022,9,12,0,43.909,-2.5799999999999983,0.9471311475409836,75.0,154.0,419.0,17.0,381.0,174.0,,157.57142857142858,150.93333333333334,0,0,0,1,1,0,0,0,1,0,0,0,0
2022-09-13,S005,P0014,184,79,171,56.94,10,0,2022,9,13,1,51.246,0.21000000000000085,1.0037017451084083,32.0,75.0,154.0,63.0,48.0,52.0,,159.71428571428572,146.2,0,0,1,0,1,0,0,1,0,0,0,0,0
2022-09-14,S005,P0014,99,43,64,23.05,5,0,2022,9,14,2,21.8975,2.3200000000000003,1.111915098890497,79.0,32.0,75.0,115.0,34.0,239.0,,162.0,147.1,0,0,0,1,0,0,1,0,0,0,0,0,0
2022-09-15,S005,P0014,216,86,21,13.58,10,1,2022,9,15,3,12.222,3.66,1.3689516129032258,43.0,79.0,32.0,260.0,149.0,39.0,,151.71428571428572,140.56666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0
2022-09-16,S005,P0014,316,187,77,70.49,0,0,2022,9,16,4,70.49,1.8599999999999994,1.0271018505026956,86.0,43.0,79.0,419.0,82.0,418.0,,126.85714285714286,142.13333333333333,0,0,1,0,1,0,0,0,1,0,0,0,0
2022-09-17,S005,P0014,472,147,193,37.65,0,0,2022,9,17,5,37.65,-4.3700000000000045,0.8960019038553069,187.0,86.0,43.0,154.0,83.0,62.0,,93.71428571428571,134.43333333333334,0,1,0,0,0,0,1,0,1,0,0,0,0
2022-09-18,S005,P0014,369,300,151,52.33,20,1,2022,9,18,6,41.864000000000004,4.670000000000002,1.0979857322702475,147.0,187.0,86.0,75.0,277.0,264.0,,92.71428571428571,137.26666666666668,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-09-19,S005,P0014,327,26,123,16.04,10,0,2022,9,19,0,14.436,-3.5600000000000023,0.8183673469387754,300.0,147.0,187.0,32.0,17.0,171.0,,124.85714285714286,138.46666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-09-20,S005,P0014,202,141,169,84.51,20,1,2022,9,20,1,67.608,1.8100000000000023,1.0218863361547763,26.0,300.0,147.0,79.0,63.0,83.0,,124.0,133.63333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0
2022-09-21,S005,P0014,472,117,27,94.05,10,0,2022,9,21,2,84.645,-1.960000000000008,0.9795854598479324,141.0,26.0,300.0,43.0,115.0,80.0,,132.85714285714286,135.56666666666666,1,0,0,0,0,1,0,0,1,0,0,0,0
2022-09-22,S005,P0014,257,19,97,65.62,20,0,2022,9,22,3,52.49600000000001,-1.6199999999999903,0.9759071980963714,117.0,141.0,26.0,86.0,260.0,27.0,,143.42857142857142,136.8,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-09-23,S005,P0014,373,235,154,60.46,5,0,2022,9,23,4,57.437,-0.6000000000000014,0.9901735997379626,19.0,117.0,141.0,187.0,419.0,5.0,,133.85714285714286,136.53333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-24,S005,P0014,141,106,178,41.67,10,0,2022,9,24,5,37.503,-2.759999999999998,0.9378798109385551,235.0,19.0,117.0,147.0,154.0,202.0,,140.71428571428572,144.2,0,0,1,0,0,0,1,0,0,1,0,0,0
2022-09-25,S005,P0014,297,263,89,88.99,10,0,2022,9,25,6,80.091,-3.910000000000011,0.9579117330462862,106.0,235.0,19.0,300.0,75.0,127.0,,134.85714285714286,141.0,0,0,1,0,0,0,1,0,0,0,0,0,0
2022-09-26,S005,P0014,370,225,139,20.38,15,1,2022,9,26,0,17.323,-1.2100000000000009,0.9439555349698935,263.0,106.0,235.0,26.0,32.0,361.0,,129.57142857142858,145.53333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-09-27,S005,P0014,474,34,41,56.59,15,1,2022,9,27,1,48.1015,0.010000000000005116,1.000176740897844,225.0,263.0,106.0,141.0,79.0,67.0,,158.0,141.0,0,0,1,0,0,1,0,0,0,0,0,0,0
2022-09-28,S005,P0014,423,254,25,66.76,20,1,2022,9,28,2,53.40800000000001,4.960000000000008,1.0802588996763756,34.0,225.0,263.0,117.0,43.0,381.0,,142.71428571428572,139.9,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-09-29,S005,P0014,268,167,100,47.99,10,1,2022,9,29,3,43.191,2.3200000000000003,1.0507992117363696,254.0,34.0,225.0,19.0,86.0,48.0,,162.28571428571428,135.66666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0
2022-09-30,S005,P0014,365,64,188,57.57,0,1,2022,9,30,4,57.57,-3.799999999999997,0.9380804953560372,167.0,254.0,34.0,235.0,187.0,34.0,,183.42857142857142,139.63333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0
2022-10-01,S005,P0014,78,63,200,81.45,20,1,2022,10,1,5,65.16000000000001,-3.019999999999996,0.964247661891796,64.0,167.0,254.0,106.0,147.0,149.0,,159.0,140.63333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0
2022-10-02,S005,P0014,289,274,147,35.1,10,0,2022,10,2,6,31.590000000000003,-2.3299999999999983,0.9377504675394069,63.0,64.0,167.0,263.0,300.0,82.0,,152.85714285714286,137.76666666666668,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-10-03,S005,P0014,426,208,124,37.2,0,1,2022,10,3,0,37.2,2.8900000000000006,1.0842320023316818,274.0,63.0,64.0,225.0,26.0,83.0,,154.42857142857142,144.16666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0
2022-10-04,S005,P0014,423,45,99,38.93,15,1,2022,10,4,1,33.0905,-4.960000000000001,0.8869902027796764,208.0,274.0,63.0,34.0,141.0,277.0,,152.0,148.33333333333334,0,0,0,1,0,1,0,0,1,0,0,0,0
2022-10-05,S005,P0014,259,63,78,99.74,10,1,2022,10,5,2,89.76599999999999,-3.8200000000000074,0.963113171108536,45.0,208.0,274.0,254.0,117.0,17.0,,153.57142857142858,140.6,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-10-06,S005,P0014,172,68,130,70.18,15,0,2022,10,6,3,59.653000000000006,-2.8599999999999994,0.9608433734939759,63.0,45.0,208.0,167.0,19.0,63.0,,126.28571428571429,142.13333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0
2022-10-07,S005,P0014,253,136,124,82.2,5,1,2022,10,7,4,78.09,-4.579999999999998,0.9472228624106938,68.0,63.0,45.0,64.0,235.0,115.0,,112.14285714285714,142.3,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-08,S005,P0014,330,311,81,36.95,10,0,2022,10,8,5,33.255,-0.6599999999999966,0.982451475671364,136.0,68.0,63.0,63.0,106.0,260.0,,122.42857142857143,143.0,0,1,0,0,1,0,0,1,0,0,0,0,0
2022-10-09,S005,P0014,50,1,169,33.08,20,0,2022,10,9,6,26.464,-3.8700000000000045,0.8952638700947225,311.0,136.0,68.0,274.0,263.0,419.0,,157.85714285714286,144.7,0,0,1,0,0,0,0,0,0,1,0,0,0
2022-10-10,S005,P0014,395,14,56,37.9,15,0,2022,10,10,0,32.214999999999996,-1.480000000000004,0.962417470797359,1.0,311.0,136.0,208.0,225.0,154.0,,118.85714285714286,130.76666666666668,0,0,1,0,0,0,1,0,0,0,0,0,0
2022-10-11,S005,P0014,137,46,131,50.48,5,1,2022,10,11,1,47.955999999999996,-3.0900000000000034,0.9423184618256486,14.0,1.0,311.0,45.0,34.0,75.0,,91.14285714285714,126.1,0,0,1,0,1,0,0,0,0,0,0,0,0
2022-10-12,S005,P0014,451,341,166,70.6,0,1,2022,10,12,2,70.6,3.1499999999999915,1.0467012601927352,46.0,14.0,1.0,63.0,254.0,32.0,,91.28571428571429,125.13333333333334,0,0,1,0,0,0,0,1,0,0,0,0,0
2022-10-13,S005,P0014,252,19,196,21.57,15,0,2022,10,13,3,18.3345,1.7300000000000004,1.0871975806451613,341.0,46.0,14.0,68.0,167.0,79.0,,131.0,135.43333333333334,0,0,1,0,0,0,1,1,0,0,0,0,0
2022-10-14,S005,P0014,226,104,171,33.72,0,1,2022,10,14,4,33.72,-4.759999999999998,0.8762993762993764,19.0,341.0,46.0,136.0,64.0,43.0,,124.0,133.43333333333334,0,1,0,0,0,0,1,0,1,0,0,0,0
2022-10-15,S005,P0014,290,91,91,33.26,0,1,2022,10,15,5,33.26,0.8200000000000003,1.0252774352651048,104.0,19.0,341.0,311.0,63.0,86.0,,119.42857142857143,135.46666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0
2022-10-16,S005,P0014,329,269,189,32.23,10,0,2022,10,16,6,29.006999999999998,2.4999999999999964,1.0840901446350486,91.0,104.0,19.0,1.0,274.0,187.0,,88.0,135.63333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0
2022-10-17,S005,P0014,88,8,28,78.19,20,0,2022,10,17,0,62.552,-0.46999999999999886,0.9940249173658785,269.0,91.0,104.0,14.0,208.0,147.0,,126.28571428571429,138.36666666666667,0,0,1,0,0,0,1,0,0,0,0,0,0
2022-10-18,S005,P0014,433,433,62,40.74,10,1,2022,10,18,1,36.666000000000004,-1.4299999999999997,0.9660896371828314,8.0,269.0,91.0,46.0,45.0,300.0,,125.42857142857143,133.73333333333332,0,1,0,0,1,0,0,0,0,1,0,0,0
2022-10-19,S005,P0014,150,120,155,46.08,20,1,2022,10,19,2,36.864,1.75,1.0394766523798782,433.0,8.0,269.0,341.0,63.0,26.0,,180.71428571428572,138.16666666666666,0,1,0,0,1,0,0,0,1,0,0,0,0
2022-10-20,S005,P0014,225,155,22,34.17,0,1,2022,10,20,3,34.17,3.75,1.1232741617357003,120.0,433.0,8.0,19.0,68.0,141.0,,149.14285714285714,141.3,0,0,0,0,0,0,1,0,1,0,0,0,0
2022-10-21,S005,P0014,411,380,60,75.41,10,1,2022,10,21,4,67.869,2.769999999999996,1.0381332599118942,155.0,120.0,433.0,104.0,136.0,117.0,,168.57142857142858,141.76666666666668,0,1,0,0,0,0,1,0,0,1,0,0,0
2022-10-22,S005,P0014,260,140,98,59.08,15,1,2022,10,22,5,50.217999999999996,0.5799999999999983,1.0099145299145298,380.0,155.0,120.0,91.0,311.0,19.0,,208.0,150.53333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0
2022-10-23,S005,P0014,351,288,199,40.15,5,0,2022,10,23,6,38.1425,0.9499999999999957,1.0242346938775508,140.0,380.0,155.0,269.0,1.0,235.0,,215.0,154.56666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0
